        Time / ps                E-Field (Y; 0 0 1000) [1]/real
               10.612707                      -737230.48
               10.617231                      -711296.62
               10.621755                      -685194.67
               10.626279                      -658992.71
               10.630802                      -632758.14
               10.635326                      -606555.88
                10.63985                      -580445.83
               10.644374                      -554484.25
               10.648897                      -528726.34
               10.653421                      -503225.39
               10.657945                      -478029.52
               10.662469                      -453182.52
               10.666992                         -428727
               10.671516                      -404704.18
                10.67604                      -381150.37
               10.680564                      -358097.14
               10.685087                      -335574.69
               10.689611                      -313612.19
               10.694135                      -292234.78
               10.698659                      -271462.56
               10.703182                      -251313.93
               10.707706                      -231806.86
                10.71223                      -212956.12
               10.716754                      -194771.53
               10.721277                      -177260.86
               10.725801                      -160432.03
               10.730325                       -144290.6
               10.734849                      -128837.63
               10.739372                      -114071.82
               10.743896                      -99992.357
                10.74842                      -86597.145
               10.752944                      -73880.054
               10.757467                       -61832.48
               10.761991                      -50446.481
               10.766515                       -39713.83
               10.771039                      -29622.972
               10.775562                      -20159.762
               10.780086                      -11310.814
                10.78461                      -3063.3109
               10.789134                       4598.0886
               10.793657                       11691.291
               10.798181                       18233.519
               10.802705                       24240.732
               10.807229                       29730.544
               10.811752                       34723.006
               10.816276                       39237.674
                 10.8208                       43292.325
               10.825324                       46905.547
               10.829847                       50098.125
               10.834371                       52890.562
               10.838895                       55301.331
               10.843419                         57348.9
               10.847942                       59053.589
               10.852466                       60435.705
                10.85699                       61513.428
               10.861513                        62304.27
               10.866037                       62827.178
               10.870561                       63101.292
               10.875085                       63143.745
               10.879608                       62970.489
               10.884132                       62598.452
               10.888656                         62044.9
                10.89318                       61325.353
               10.897703                       60453.832
               10.902227                       59444.849
               10.906751                       58313.362
               10.911275                       57072.889
               10.915798                       55735.324
               10.920322                       54312.635
               10.924846                       52817.222
                10.92937                       51260.386
               10.933893                       49651.869
               10.938417                        48001.14
               10.942941                       46317.984
               10.947465                       44611.428
               10.951988                       42889.133
               10.956512                       41158.263
               10.961036                       39426.111
                10.96556                        37699.48
               10.970083                       35984.103
               10.974607                       34285.124
               10.979131                       32607.611
               10.983655                       30956.267
               10.988178                       29335.102
               10.992702                       27747.585
               10.997226                       26196.877
                11.00175                       24685.808
               11.006273                       23216.859
               11.010797                       21792.166
               11.015321                       20413.376
               11.019845                       19081.695
               11.024368                       17798.275
               11.028892                       16564.237
               11.033416                       15380.114
                11.03794                       14245.786
               11.042463                       13161.268
               11.046987                       12126.945
               11.051511                       11142.632
               11.056035                       10207.213
               11.060558                       9319.7581
               11.065082                        8480.141
               11.069606                       7687.8313
                11.07413                       6941.0578
               11.078653                        6238.129
               11.083177                       5578.5738
               11.087701                       4961.8203
               11.092225                       4385.7731
               11.096748                       3848.1415
               11.101272                       3348.1987
               11.105796                       2885.5489
                11.11032                       2458.0648
               11.114843                       2063.0017
               11.119367                        1699.394
               11.123891                        1367.147
               11.128414                       1064.3505
               11.132938                       787.94541
               11.137462                       536.70351
               11.141986                       310.87714
               11.146509                       108.98277
               11.151033                      -72.199284
               11.155557                      -234.19484
               11.160081                      -376.42187
               11.164604                      -499.76714
               11.169128                      -607.43984
               11.173652                      -701.29382
               11.178176                      -780.49099
               11.182699                      -845.20725
               11.187223                      -898.46715
               11.191747                      -942.47423
               11.196271                      -976.26308
               11.200794                      -999.25697
               11.205318                      -1014.1339
               11.209842                      -1023.4559
               11.214366                      -1026.2987
               11.218889                      -1021.3634
               11.223413                      -1010.8367
               11.227937                      -997.61656
               11.232461                      -980.99886
               11.236984                      -959.04805
               11.241508                      -933.32748
               11.246032                      -907.00126
               11.250556                      -879.74285
               11.255079                      -849.10495
               11.259603                       -815.9132
               11.264127                      -783.47937
               11.268651                      -751.97732
               11.273174                       -718.6085
               11.277698                      -683.38332
               11.282222                      -649.61449
               11.286746                      -618.06524
               11.291269                      -585.78339
               11.295793                      -551.94507
               11.300317                      -519.71135
               11.304841                       -490.4893
               11.309364                      -461.39746
               11.313888                       -430.8213
               11.318412                      -401.62073
               11.322936                      -375.85391
               11.327459                      -350.93256
               11.331983                      -324.54307
               11.336507                      -299.09561
               11.341031                      -277.24268
               11.345554                      -256.87873
               11.350078                      -235.11256
               11.354602                      -213.76042
               11.359126                      -195.94769
               11.363649                      -180.19148
               11.368173                      -163.16879
               11.372697                      -145.98115
               11.377221                       -132.0603
               11.381744                      -120.63825
               11.386268                      -108.13369
               11.390792                      -94.860865
               11.395315                      -84.374093
               11.399839                      -76.671233
               11.404363                      -68.110902
               11.408887                      -58.209033
                11.41341                      -50.460865
               11.417934                      -45.637477
               11.422458                      -40.242758
               11.426982                      -33.040004
               11.431505                      -27.292934
               11.436029                      -24.501531
               11.440553                      -21.502134
               11.445077                      -16.393535
                 11.4496                      -12.049557
               11.454124                      -10.601243
               11.458648                      -9.3672197
               11.463172                      -5.9010358
               11.467695                       -2.553383
               11.472219                      -1.9461425
               11.476743                      -1.9858007
               11.481267                      0.17510888
                11.48579                       2.8021716
               11.490314                       2.9457999
               11.494838                       2.0501229
               11.499362                         3.20152
               11.503885                       5.3248014
               11.508409                       5.3102285
               11.512933                       3.9343913
               11.517457                       4.3553919
                11.52198                       6.1496935
               11.526504                       6.2060713
               11.531028                        4.658607
               11.535552                       4.5813945
               11.540075                         6.15195
               11.544599                       6.3977095
               11.549123                       4.8755837
               11.553647                       4.4465933
                11.55817                        5.806794
               11.562694                       6.2359254
               11.567218                        4.811709
               11.571742                       4.0901632
               11.576265                         5.18357
               11.580789                        5.704519
               11.585313                       4.3698492
               11.589837                       3.3799524
                11.59436                       4.1524941
               11.598884                       4.6751493
               11.603408                       3.4262646
               11.607932                       2.2382278
               11.612455                       2.7235265
               11.616979                       3.2454741
               11.621503                       2.1524629
               11.626027                      0.92618893
                11.63055                       1.2713052
               11.635074                       1.8874816
               11.639598                       1.0742167
               11.644122                    0.0012203145
               11.648645                      0.38138217
               11.653169                       1.1836859
               11.657693                      0.70919487
               11.662216                     -0.12755004
                11.66674                      0.34456005
               11.671264                       1.2903029
               11.675788                       1.0380354
               11.680311                      0.31998536
               11.684835                      0.76075594
               11.689359                       1.6605749
               11.693883                       1.3803516
               11.698406                      0.54758346
                11.70293                       0.7766501
               11.707454                       1.4622771
               11.711978                      0.97726093
               11.716501                    -0.097449174
               11.721025                     -0.10135082
               11.725549                      0.42765996
               11.730073                      -0.1805104
               11.734596                      -1.3768336
                11.73912                      -1.4004062
               11.743644                     -0.73639547
               11.748168                      -1.1801216
               11.752691                      -2.2484842
               11.757215                      -2.0341267
               11.761739                      -0.9569618
               11.766263                      -1.0190481
               11.770786                      -1.8683124
                11.77531                       -1.405208
               11.779834                     0.076237029
               11.784358                      0.32045347
               11.788881                     -0.52671317
               11.793405                     -0.12741103
               11.797929                         1.46173
               11.802453                       1.7336606
               11.806976                      0.54547161
                 11.8115                      0.49749986
               11.816024                       1.9064164
               11.820548                       2.0527057
               11.825071                       0.4017362
               11.829595                     -0.21493247
               11.834119                       1.0153988
               11.838643                       1.2208533
               11.843166                      -0.6514033
                11.84769                       -1.640099
               11.852214                     -0.34601249
               11.856738                      0.29250788
               11.861261                      -1.4193788
               11.865785                      -2.5440295
               11.870309                      -1.0306674
               11.874833                      0.24959456
               11.879356                      -1.1187208
                11.88388                      -2.3940761
               11.888404                     -0.82577447
               11.892928                      0.97351722
               11.897451                     -0.14023055
               11.901975                      -1.7974672
               11.906499                     -0.53113672
               11.911023                       1.5291255
               11.915546                      0.56607428
                11.92007                      -1.6097981
               11.924594                     -0.86482129
               11.929117                       1.3682411
               11.933641                       0.6967224
               11.938165                      -1.8313432
               11.942689                      -1.5521792
               11.947212                      0.97192504
               11.951736                      0.91014585
                11.95626                      -1.6476797
               11.960784                       -1.715455
               11.965307                       1.1487439
               11.969831                       1.8712408
               11.974355                     -0.55870783
               11.978879                      -1.0751802
               11.983402                       1.8705995
               11.987926                       3.2262497
                11.99245                      0.82372662
               11.996974                     -0.44549267
               12.001497                       2.1323149
               12.006021                       3.8351518
               12.010545                       1.3633394
               12.015069                     -0.83552163
               12.019592                       1.0948315
               12.024116                       3.0677206
                12.02864                      0.73743309
               12.033164                      -2.1822807
               12.037687                     -0.82129577
               12.042211                       1.6319239
               12.046735                    -0.076272727
               12.051259                      -3.2532605
               12.055782                      -2.2379704
               12.060306                      0.89464311
                12.06483                      0.19070023
               12.069354                      -2.9132034
               12.073877                      -2.2427557
               12.078401                       1.4173024
               12.082925                       1.7047474
               12.087449                      -1.3409145
               12.091972                      -1.3335209
               12.096496                       2.3610594
                12.10102                       3.3294905
               12.105544                      0.17272737
               12.110067                     -0.83237137
               12.114591                       2.4132014
               12.119115                       3.8184244
               12.123639                      0.58401452
               12.128162                      -1.4678963
               12.132686                       1.1586706
                12.13721                        3.038791
               12.141734                     0.078436642
               12.146257                      -2.7066237
               12.150781                     -0.60330785
               12.155305                       1.9262884
               12.159829                     -0.32442017
               12.164352                       -3.459134
               12.168876                      -1.8073896
                 12.1734                         1.38235
               12.177924                     0.061918399
               12.182447                      -3.2226478
               12.186971                      -2.1504634
               12.191495                       1.4400323
               12.196018                       1.0058614
               12.200542                      -2.3892801
               12.205066                      -2.1148192
                12.20959                        1.515338
               12.214113                       1.8462885
               12.218637                      -1.5813035
               12.223161                      -2.1963369
               12.227685                       1.2180676
               12.232208                       2.2725349
               12.236732                     -0.97162797
               12.241256                      -2.3802502
                12.24578                      0.69019825
               12.250303                       2.4646047
               12.254827                     -0.34203822
               12.259351                      -2.3801049
               12.263875                      0.22673657
               12.268398                       2.6265816
               12.272922                      0.41386943
               12.277446                      -2.1280755
                12.28197                     -0.15099454
               12.286493                       2.6682592
               12.291017                        1.105701
               12.295541                      -1.8210534
               12.300065                     -0.60668094
               12.304588                       2.4151941
               12.309112                       1.5471652
               12.313636                      -1.5736242
                12.31816                      -1.1400149
               12.322683                        1.923142
               12.327207                       1.8015036
               12.331731                       -1.273872
               12.336255                      -1.5614282
               12.340778                       1.3877864
               12.345302                       1.9914182
               12.349826                     -0.85296483
                12.35435                      -1.8113154
               12.358873                      0.81907786
               12.363397                       2.0123753
               12.367921                     -0.49831988
               12.372445                      -2.0746834
               12.376968                     0.046248488
               12.381492                       1.6680574
               12.386016                     -0.39813381
                12.39054                      -2.4340525
               12.395063                     -0.87760395
               12.399587                       1.0946462
               12.404111                      -0.3449228
               12.408635                      -2.5534773
               12.413158                      -1.4824889
               12.417682                      0.80496807
               12.422206                       0.1440398
                12.42673                      -1.9698518
               12.431253                      -1.3301516
               12.435777                        1.119767
               12.440301                       1.1875262
               12.444825                     -0.75037986
               12.449348                     -0.63213781
               12.453872                       1.6535536
               12.458396                       2.1887036
               12.462919                      0.35746143
               12.467443                     -0.17710136
               12.471967                        1.618474
               12.476491                       2.3605171
               12.481014                      0.63604432
               12.485538                     -0.49438222
               12.490062                       0.7209801
               12.494586                        1.613057
               12.499109                      0.19906122
               12.503633                      -1.2152161
               12.508157                     -0.42242215
               12.512681                      0.70944981
               12.517204                     -0.13123491
               12.521728                      -1.4754291
               12.526252                     -0.94200016
               12.530776                      0.41015278
               12.535299                      0.19347063
               12.539823                     -0.94704348
               12.544347                     -0.71141329
               12.548871                      0.60085273
               12.553394                      0.78056553
               12.557918                     -0.24306837
               12.562442                     -0.45669674
               12.566966                      0.49414609
               12.571489                      0.79911496
               12.576013                     -0.15646862
               12.580537                      -0.8058579
               12.585061                     -0.31150586
               12.589584                     0.060228047
               12.594108                     -0.65347661
               12.598632                      -1.4504394
               12.603156                      -1.2380255
               12.607679                     -0.68396162
               12.612203                     -0.89739553
               12.616727                      -1.4978868
               12.621251                      -1.3828454
               12.625774                     -0.63888257
               12.630298                     -0.31074407
               12.634822                      -0.6086604
               12.639346                     -0.63428513
               12.643869                     0.041239787
               12.648393                      0.65046368
               12.652917                      0.51429567
               12.657441                      0.16558727
               12.661964                      0.43667308
               12.666488                       1.0175006
               12.671012                      0.93910461
               12.675536                      0.25284845
               12.680059                     0.023353294
               12.684583                      0.50207052
               12.689107                      0.62416018
               12.693631                     -0.11812614
               12.698154                     -0.65203995
               12.702678                     -0.15151568
               12.707202                      0.41452478
               12.711726                    -0.041388347
               12.716249                     -0.67454403
               12.720773                     -0.14065114
               12.725297                      0.88316512
                12.72982                      0.79577956
               12.734344                     0.015995056
               12.738868                      0.30784244
               12.743392                       1.4821327
               12.747915                       1.5801875
               12.752439                      0.45715933
               12.756963                      0.15818932
               12.761487                       1.1429987
                12.76601                       1.3053931
               12.770534                     -0.15206513
               12.775058                      -1.0978199
               12.779582                      -0.3435793
               12.784105                     0.074749664
               12.788629                      -1.3441666
               12.793153                      -2.6297616
               12.797677                      -1.8834692
                 12.8022                     -0.86415582
               12.806724                      -1.7732025
               12.811248                       -3.059474
               12.815772                      -2.2065426
               12.820295                     -0.49157939
               12.824819                     -0.72437558
               12.829343                      -1.9881525
               12.833867                      -1.2825312

